time,seconds_elapsed,altitude,speedAccuracy,bearingAccuracy,latitude,altitudeAboveMeanSeaLevel,bearing,horizontalAccuracy,verticalAccuracy,longitude,speed
1711346045998833400,52.66083349609375,1444.3686850136146,1.7054247122539958,18.163095904047175,35.757393716258015,1441.0562360351905,37.642287358264426,14.250111864532133,10.067529247209539,51.3729439369221,4.991814102130527
1711346046998816500,53.66081640625,1444.6255423910916,1.8375263150644423,18.49288296911585,35.75743527735087,1441.3130934126675,36.48355046644939,14.2523747608184,10.064325460371675,51.37297818187425,5.2856917838405355
1711346047998798800,54.660798828125,1444.818977272138,1.7061283926950581,16.680925398576022,35.75747689771397,1441.506528293714,36.3768476056817,14.249910603761341,10.067814116277129,51.37301718928734,5.4467625755319515
1711346048998782700,55.66078271484375,1444.8240358354524,1.7092526371139878,17.638097544428692,35.757513562412704,1441.5115868570283,35.99866023087159,14.250039871264034,10.067631149505042,51.373049137771794,5.158409278556212
1711346049998765600,56.660765625,1445.001985928975,1.7037568090128408,18.188794732707468,35.75754944041351,1441.689536950551,35.61184490351747,14.250040604670563,10.067630111418433,51.373080814366794,4.991367894417142
1711346050998748400,57.66074853515625,1445.1352958455682,1.7089013812443206,18.740831133913407,35.7575806348972,1441.822846867144,35.661391671838466,14.250085795550683,10.067566146519404,51.373112415123124,4.854021528643165
1711346051998731300,58.66073120117188,1445.4056262439117,1.7102716340419288,18.962569196758107,35.7576187219612,1442.0931772654876,34.890779749021654,14.249988270363543,10.067704186635618,51.37314029181715,4.801813683023491
1711346052998714400,59.66071435546875,1445.6756906071678,1.7135997235525784,19.22358106583911,35.757653009682045,1442.3632416287437,34.92291378958454,14.24988770097474,10.067846532635851,51.373168827331114,4.757882793757808
1711346053998697700,60.66069775390625,1446.158694847487,1.7118571734798402,18.960838808381627,35.75769121158639,1442.8462458690628,34.36780638295997,14.250212074806145,10.067387402804567,51.37319942998617,4.813016210512545
1711346054998680600,61.6606806640625,1446.2854595277458,1.1178500082536578,12.089505174116258,35.75772566308792,1442.9730105493218,34.59134248524851,14.234656381841695,10.089370197687881,51.37322657573947,4.7570474251061565
1711346055998664000,62.660663818359374,1446.7196087585762,1.1147575448610654,12.034435510238323,35.7577616646487,1443.4071597801521,34.613365832656775,14.234623802456639,10.089416162376981,51.3732560937643,4.749350921520124
1711346056998646300,63.66064624023438,1446.9855757495388,1.1197053544385454,11.906473008550952,35.75779885401967,1443.6731267711148,34.51279436504848,14.234639167013896,10.089394485300534,51.37328693501187,4.823896027532973
1711346057998630100,64.66063012695312,1447.2276191180572,1.1291283850979676,12.11511338423974,35.7578345227588,1443.9151701396331,33.89376638681245,14.234556586648496,10.089510992937209,51.3733159244594,4.75717155362059
1711346058998613000,65.66061303710937,1447.7765849297866,1.1456570862238487,12.10854935882015,35.757873117874524,1444.4641359513626,33.49330013364806,14.235752317435773,10.087823811492791,51.37334630781832,4.829686770449867
1711346059998596000,66.66059619140626,1447.8979976894334,1.131680240517865,12.188809853101267,35.757907344029036,1444.5855487110093,33.51164439741738,14.235691606976111,10.08790948443575,51.373374876807425,4.749534953250285
1711346060998579500,67.66057934570313,1448.2831166079268,1.1283561849641153,12.501046005349421,35.75794105788583,1444.9706676295027,34.15125076573802,14.23545288503013,10.088246351729634,51.373403821120334,4.631215777762314
1711346061998562300,68.66056225585938,1448.352725529112,1.1555246822887546,12.733116122501213,35.757975307790126,1445.0402765506878,33.50625278685529,14.235784497040825,10.087778400069611,51.37343182452503,4.61334240549074
